Instituição,Cod.IBGE,UF,PODER,População,Conta,Valor
Ministério Público do Estado de Alagoas,27,AL,Ministério Público,3340932,RECEITA CORRENTE LIQUIDA - RCL (IV),"6,340,972,892.20"
Ministério Público do Estado de Alagoas,27,AL,Ministério Público,3340932,"LIMITE PRUDENCIAL (VII) = (0,95 x VI) (parágrafo único do art. 22 da LRF)","120,478,484.95"
Ministério Público do Estado de Alagoas,27,AL,Ministério Público,3340932,"LIMITE MÁXIMO (VI) (incisos I, II e III, art. 20 da LRF)","126,819,457.84"
Ministério Público do Estado de Alagoas,27,AL,Ministério Público,3340932,"LIMITE DE ALERTA (VIII) = (0,90 x VI) (inciso II do §1º do art. 59 da LRF)","114,137,512.06"
Ministério Público do Estado de Alagoas,27,AL,Ministério Público,3340932,DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b),"111,405,222.68"
Ministério Público do Estado do Amazonas,13,AM,Ministério Público,3938336,RECEITA CORRENTE LIQUIDA - RCL (IV),"10,622,700,546.63"
Ministério Público do Estado do Amazonas,13,AM,Ministério Público,3938336,"LIMITE PRUDENCIAL (VII) = (0,95 x VI) (parágrafo único do art. 22 da LRF)","201,831,310.38"
Ministério Público do Estado do Amazonas,13,AM,Ministério Público,3938336,"LIMITE MÁXIMO (VI) (incisos I, II e III, art. 20 da LRF)","212,454,010.93"
Ministério Público do Estado do Amazonas,13,AM,Ministério Público,3938336,"LIMITE DE ALERTA (VIII) = (0,90 x VI) (inciso II do §1º do art. 59 da LRF)","191,208,609.84"
Ministério Público do Estado do Amazonas,13,AM,Ministério Público,3938336,DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b),"171,370,768.50"
Ministério Público do Estado do Amapá,16,AP,Ministério Público,766679,RECEITA CORRENTE LIQUIDA - RCL (IV),"3,827,160,251.26"
Ministério Público do Estado do Amapá,16,AP,Ministério Público,766679,"LIMITE PRUDENCIAL (VII) = (0,95 x VI) (parágrafo único do art. 22 da LRF)","72,716,044.77"
Ministério Público do Estado do Amapá,16,AP,Ministério Público,766679,"LIMITE MÁXIMO (VI) (incisos I, II e III, art. 20 da LRF)","76,543,205.02"
Ministério Público do Estado do Amapá,16,AP,Ministério Público,766679,"LIMITE DE ALERTA (VIII) = (0,90 x VI) (inciso II do §1º do art. 59 da LRF)","68,888,884.52"
Ministério Público do Estado do Amapá,16,AP,Ministério Público,766679,DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b),"75,519,524.13"
Ministério Público do Estado da Bahia,29,BA,Ministério Público,15203934,RECEITA CORRENTE LIQUIDA - RCL (IV),"27,329,461,676.97"
Ministério Público do Estado da Bahia,29,BA,Ministério Público,15203934,"LIMITE PRUDENCIAL (VII) = (0,95 x VI) (parágrafo único do art. 22 da LRF)","519,259,771.86"
Ministério Público do Estado da Bahia,29,BA,Ministério Público,15203934,"LIMITE MÁXIMO (VI) (incisos I, II e III, art. 20 da LRF)","546,589,233.54"
Ministério Público do Estado da Bahia,29,BA,Ministério Público,15203934,"LIMITE DE ALERTA (VIII) = (0,90 x VI) (inciso II do §1º do art. 59 da LRF)","491,930,310.19"
Ministério Público do Estado da Bahia,29,BA,Ministério Público,15203934,DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b),"427,360,676.79"
Ministério Público do Estado do Ceará,23,CE,Ministério Público,8904459,RECEITA CORRENTE LIQUIDA - RCL (IV),"15,573,029,856.00"
Ministério Público do Estado do Ceará,23,CE,Ministério Público,8904459,"LIMITE PRUDENCIAL (VII) = (0,95 x VI) (parágrafo único do art. 22 da LRF)","295,887,567.26"
Ministério Público do Estado do Ceará,23,CE,Ministério Público,8904459,"LIMITE MÁXIMO (VI) (incisos I, II e III, art. 20 da LRF)","311,460,597.12"
Ministério Público do Estado do Ceará,23,CE,Ministério Público,8904459,"LIMITE DE ALERTA (VIII) = (0,90 x VI) (inciso II do §1º do art. 59 da LRF)","280,314,537.41"
Ministério Público do Estado do Ceará,23,CE,Ministério Público,8904459,DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b),"288,045,558.87"
Ministério Público do Estado do Espírito Santo,32,ES,Ministério Público,3929911,RECEITA CORRENTE LIQUIDA - RCL (IV),"11,887,670,740.12"
Ministério Público do Estado do Espírito Santo,32,ES,Ministério Público,3929911,"LIMITE PRUDENCIAL (VII) = (0,95 x VI) (parágrafo único do art. 22 da LRF)","225,865,744.06"
Ministério Público do Estado do Espírito Santo,32,ES,Ministério Público,3929911,"LIMITE MÁXIMO (VI) (incisos I, II e III, art. 20 da LRF)","237,753,414.80"
Ministério Público do Estado do Espírito Santo,32,ES,Ministério Público,3929911,"LIMITE DE ALERTA (VIII) = (0,90 x VI) (inciso II do §1º do art. 59 da LRF)","213,978,073.32"
Ministério Público do Estado do Espírito Santo,32,ES,Ministério Público,3929911,DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b),"214,072,097.24"
Ministério Público do Estado de Goiás,52,GO,Ministério Público,6610681,RECEITA CORRENTE LIQUIDA - RCL (IV),"17,908,053,634.47"
Ministério Público do Estado de Goiás,52,GO,Ministério Público,6610681,"LIMITE PRUDENCIAL (VII) = (0,95 x VI) (parágrafo único do art. 22 da LRF)","340,253,019.06"
Ministério Público do Estado de Goiás,52,GO,Ministério Público,6610681,"LIMITE MÁXIMO (VI) (incisos I, II e III, art. 20 da LRF)","358,161,072.69"
Ministério Público do Estado de Goiás,52,GO,Ministério Público,6610681,"LIMITE DE ALERTA (VIII) = (0,90 x VI) (inciso II do §1º do art. 59 da LRF)","322,344,965.42"
Ministério Público do Estado de Goiás,52,GO,Ministério Público,6610681,DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b),"348,079,822.98"
Ministério Público do Estado do Maranhão,21,MA,Ministério Público,6904241,RECEITA CORRENTE LIQUIDA - RCL (IV),"10,802,513,622.52"
Ministério Público do Estado do Maranhão,21,MA,Ministério Público,6904241,"LIMITE PRUDENCIAL (VII) = (0,95 x VI) (parágrafo único do art. 22 da LRF)","205,247,758.83"
Ministério Público do Estado do Maranhão,21,MA,Ministério Público,6904241,"LIMITE MÁXIMO (VI) (incisos I, II e III, art. 20 da LRF)","216,050,272.45"
Ministério Público do Estado do Maranhão,21,MA,Ministério Público,6904241,"LIMITE DE ALERTA (VIII) = (0,90 x VI) (inciso II do §1º do art. 59 da LRF)","194,445,245.21"
Ministério Público do Estado do Maranhão,21,MA,Ministério Público,6904241,DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b),"202,193,481.46"
Ministério Público do Estado de Minas Gerais,31,MG,Ministério Público,20869101,RECEITA CORRENTE LIQUIDA - RCL (IV),"52,887,513,009.42"
Ministério Público do Estado de Minas Gerais,31,MG,Ministério Público,20869101,"LIMITE PRUDENCIAL (VII) = (0,95 x VI) (parágrafo único do art. 22 da LRF)","1,004,862,747.18"
Ministério Público do Estado de Minas Gerais,31,MG,Ministério Público,20869101,"LIMITE MÁXIMO (VI) (incisos I, II e III, art. 20 da LRF)","1,057,750,260.19"
Ministério Público do Estado de Minas Gerais,31,MG,Ministério Público,20869101,"LIMITE DE ALERTA (VIII) = (0,90 x VI) (inciso II do §1º do art. 59 da LRF)","951,975,234.17"
Ministério Público do Estado de Minas Gerais,31,MG,Ministério Público,20869101,DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b),"961,630,234.92"
Ministério Público do Estado do Mato Grosso,51,MT,Ministério Público,3265486,RECEITA CORRENTE LIQUIDA - RCL (IV),"12,209,085,734.48"
Ministério Público do Estado do Mato Grosso,51,MT,Ministério Público,3265486,"LIMITE PRUDENCIAL (VII) = (0,95 x VI) (parágrafo único do art. 22 da LRF)","231,972,628.96"
Ministério Público do Estado do Mato Grosso,51,MT,Ministério Público,3265486,"LIMITE MÁXIMO (VI) (incisos I, II e III, art. 20 da LRF)","244,181,714.69"
Ministério Público do Estado do Mato Grosso,51,MT,Ministério Público,3265486,"LIMITE DE ALERTA (VIII) = (0,90 x VI) (inciso II do §1º do art. 59 da LRF)","219,763,543.22"
Ministério Público do Estado do Mato Grosso,51,MT,Ministério Público,3265486,DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b),"213,023,540.06"
Ministério Público do Estado da Paraíba,25,PB,Ministério Público,3972202,RECEITA CORRENTE LIQUIDA - RCL (IV),"7,952,574,202.66"
Ministério Público do Estado da Paraíba,25,PB,Ministério Público,3972202,"LIMITE PRUDENCIAL (VII) = (0,95 x VI) (parágrafo único do art. 22 da LRF)","151,098,909.85"
Ministério Público do Estado da Paraíba,25,PB,Ministério Público,3972202,"LIMITE MÁXIMO (VI) (incisos I, II e III, art. 20 da LRF)","159,051,484.05"
Ministério Público do Estado da Paraíba,25,PB,Ministério Público,3972202,"LIMITE DE ALERTA (VIII) = (0,90 x VI) (inciso II do §1º do art. 59 da LRF)","143,146,335.65"
Ministério Público do Estado da Paraíba,25,PB,Ministério Público,3972202,DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b),"153,903,224.02"
Ministério Público do Estado de Pernambuco,26,PE,Ministério Público,9345173,RECEITA CORRENTE LIQUIDA - RCL (IV),"19,727,049,222.66"
Ministério Público do Estado de Pernambuco,26,PE,Ministério Público,9345173,"LIMITE PRUDENCIAL (VII) = (0,95 x VI) (parágrafo único do art. 22 da LRF)","374,813,935.23"
Ministério Público do Estado de Pernambuco,26,PE,Ministério Público,9345173,"LIMITE MÁXIMO (VI) (incisos I, II e III, art. 20 da LRF)","394,540,984.45"
Ministério Público do Estado de Pernambuco,26,PE,Ministério Público,9345173,"LIMITE DE ALERTA (VIII) = (0,90 x VI) (inciso II do §1º do art. 59 da LRF)","355,086,886.01"
Ministério Público do Estado de Pernambuco,26,PE,Ministério Público,9345173,DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b),"317,526,118.32"
Ministério Público do Estado do Piauí,22,PI,Ministério Público,3204028,RECEITA CORRENTE LIQUIDA - RCL (IV),"6,689,897,326.15"
Ministério Público do Estado do Piauí,22,PI,Ministério Público,3204028,"LIMITE PRUDENCIAL (VII) = (0,95 x VI) (parágrafo único do art. 22 da LRF)","127,108,049.19"
Ministério Público do Estado do Piauí,22,PI,Ministério Público,3204028,"LIMITE MÁXIMO (VI) (incisos I, II e III, art. 20 da LRF)","133,797,946.52"
Ministério Público do Estado do Piauí,22,PI,Ministério Público,3204028,"LIMITE DE ALERTA (VIII) = (0,90 x VI) (inciso II do §1º do art. 59 da LRF)","120,418,151.87"
Ministério Público do Estado do Piauí,22,PI,Ministério Público,3204028,DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b),"122,762,780.96"
Ministério Público do Estado do Paraná,41,PR,Ministério Público,11163018,RECEITA CORRENTE LIQUIDA - RCL (IV),"33,316,002,510.43"
Ministério Público do Estado do Paraná,41,PR,Ministério Público,11163018,"LIMITE PRUDENCIAL (VII) = (0,95 x VI) (parágrafo único do art. 22 da LRF)","633,004,047.70"
Ministério Público do Estado do Paraná,41,PR,Ministério Público,11163018,"LIMITE MÁXIMO (VI) (incisos I, II e III, art. 20 da LRF)","666,320,050.21"
Ministério Público do Estado do Paraná,41,PR,Ministério Público,11163018,"LIMITE DE ALERTA (VIII) = (0,90 x VI) (inciso II do §1º do art. 59 da LRF)","599,688,045.19"
Ministério Público do Estado do Paraná,41,PR,Ministério Público,11163018,DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b),"525,414,393.05"
Ministério Público do Estado do Rio de Janeiro,33,RJ,Ministério Público,16550024,RECEITA CORRENTE LIQUIDA - RCL (IV),"49,131,341,507.00"
Ministério Público do Estado do Rio de Janeiro,33,RJ,Ministério Público,16550024,"LIMITE PRUDENCIAL (VII) = (0,95 x VI) (parágrafo único do art. 22 da LRF)","933,495,488.63"
Ministério Público do Estado do Rio de Janeiro,33,RJ,Ministério Público,16550024,"LIMITE MÁXIMO (VI) (incisos I, II e III, art. 20 da LRF)","982,626,830.14"
Ministério Público do Estado do Rio de Janeiro,33,RJ,Ministério Público,16550024,"LIMITE DE ALERTA (VIII) = (0,90 x VI) (inciso II do §1º do art. 59 da LRF)","884,364,147.13"
Ministério Público do Estado do Rio de Janeiro,33,RJ,Ministério Público,16550024,DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b),"780,672,921.77"
Ministério Público do Estado do Rio Grande do Norte,24,RN,Ministério Público,3442175,RECEITA CORRENTE LIQUIDA - RCL (IV),"8,036,936,741.04"
Ministério Público do Estado do Rio Grande do Norte,24,RN,Ministério Público,3442175,"LIMITE PRUDENCIAL (VII) = (0,95 x VI) (parágrafo único do art. 22 da LRF)","152,701,798.08"
Ministério Público do Estado do Rio Grande do Norte,24,RN,Ministério Público,3442175,"LIMITE MÁXIMO (VI) (incisos I, II e III, art. 20 da LRF)","160,738,734.82"
Ministério Público do Estado do Rio Grande do Norte,24,RN,Ministério Público,3442175,"LIMITE DE ALERTA (VIII) = (0,90 x VI) (inciso II do §1º do art. 59 da LRF)","144,664,861.34"
Ministério Público do Estado do Rio Grande do Norte,24,RN,Ministério Público,3442175,DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b),"180,356,007.91"
Ministério Público do Estado de Rondônia,11,RO,Ministério Público,1768204,RECEITA CORRENTE LIQUIDA - RCL (IV),"5,646,246,176.24"
Ministério Público do Estado de Rondônia,11,RO,Ministério Público,1768204,"LIMITE PRUDENCIAL (VII) = (0,95 x VI) (parágrafo único do art. 22 da LRF)","107,278,677.34"
Ministério Público do Estado de Rondônia,11,RO,Ministério Público,1768204,"LIMITE MÁXIMO (VI) (incisos I, II e III, art. 20 da LRF)","112,924,923.52"
Ministério Público do Estado de Rondônia,11,RO,Ministério Público,1768204,"LIMITE DE ALERTA (VIII) = (0,90 x VI) (inciso II do §1º do art. 59 da LRF)","101,632,431.17"
Ministério Público do Estado de Rondônia,11,RO,Ministério Público,1768204,DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b),"107,453,649.13"
Ministério Público do Estado de Roraima,14,RR,Ministério Público,505665,RECEITA CORRENTE LIQUIDA - RCL (IV),"2,919,517,844.12"
Ministério Público do Estado de Roraima,14,RR,Ministério Público,505665,"LIMITE PRUDENCIAL (VII) = (0,95 x VI) (parágrafo único do art. 22 da LRF)","54,436,980.58"
Ministério Público do Estado de Roraima,14,RR,Ministério Público,505665,"LIMITE MÁXIMO (VI) (incisos I, II e III, art. 20 da LRF)","57,302,084.82"
Ministério Público do Estado de Roraima,14,RR,Ministério Público,505665,"LIMITE DE ALERTA (VIII) = (0,90 x VI) (inciso II do §1º do art. 59 da LRF)","51,571,876.34"
Ministério Público do Estado de Roraima,14,RR,Ministério Público,505665,DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b),"52,924,656.73"
Ministério Público do Estado do Rio Grande do Sul,43,RS,Ministério Público,11247972,RECEITA CORRENTE LIQUIDA - RCL (IV),"31,616,523,126.47"
Ministério Público do Estado do Rio Grande do Sul,43,RS,Ministério Público,11247972,"LIMITE PRUDENCIAL (VII) = (0,95 x VI) (parágrafo único do art. 22 da LRF)","600,713,939.40"
Ministério Público do Estado do Rio Grande do Sul,43,RS,Ministério Público,11247972,"LIMITE MÁXIMO (VI) (incisos I, II e III, art. 20 da LRF)","632,330,462.53"
Ministério Público do Estado do Rio Grande do Sul,43,RS,Ministério Público,11247972,"LIMITE DE ALERTA (VIII) = (0,90 x VI) (inciso II do §1º do art. 59 da LRF)","569,097,416.28"
Ministério Público do Estado do Rio Grande do Sul,43,RS,Ministério Público,11247972,DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b),"522,038,332.11"
Ministério Público do Estado de Santa Catarina,42,SC,Ministério Público,6819190,RECEITA CORRENTE LIQUIDA - RCL (IV),"19,795,816,098.69"
Ministério Público do Estado de Santa Catarina,42,SC,Ministério Público,6819190,"LIMITE PRUDENCIAL (VII) = (0,95 x VI) (parágrafo único do art. 22 da LRF)","376,120,505.87"
Ministério Público do Estado de Santa Catarina,42,SC,Ministério Público,6819190,"LIMITE MÁXIMO (VI) (incisos I, II e III, art. 20 da LRF)","395,916,321.97"
Ministério Público do Estado de Santa Catarina,42,SC,Ministério Público,6819190,"LIMITE DE ALERTA (VIII) = (0,90 x VI) (inciso II do §1º do art. 59 da LRF)","356,324,689.77"
Ministério Público do Estado de Santa Catarina,42,SC,Ministério Público,6819190,DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b),"367,823,015.78"
Ministério Público do Estado de São Paulo,35,SP,Ministério Público,44396484,RECEITA CORRENTE LIQUIDA - RCL (IV),"141,496,347,936.12"
Ministério Público do Estado de São Paulo,35,SP,Ministério Público,44396484,"LIMITE PRUDENCIAL (VII) = (0,95 x VI) (parágrafo único do art. 22 da LRF)","2,688,430,610.78"
Ministério Público do Estado de São Paulo,35,SP,Ministério Público,44396484,"LIMITE MÁXIMO (VI) (incisos I, II e III, art. 20 da LRF)","2,829,926,958.72"
Ministério Público do Estado de São Paulo,35,SP,Ministério Público,44396484,"LIMITE DE ALERTA (VIII) = (0,90 x VI) (inciso II do §1º do art. 59 da LRF)","2,546,934,262.85"
Ministério Público do Estado de São Paulo,35,SP,Ministério Público,44396484,DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b),"1,841,358,182.18"
Ministério Público do Estado do Tocantins,17,TO,Ministério Público,1515126,RECEITA CORRENTE LIQUIDA - RCL (IV),"6,435,301,473.51"
Ministério Público do Estado do Tocantins,17,TO,Ministério Público,1515126,"LIMITE PRUDENCIAL (VII) = (0,95 x VI) (parágrafo único do art. 22 da LRF)","122,270,728.00"
Ministério Público do Estado do Tocantins,17,TO,Ministério Público,1515126,"LIMITE MÁXIMO (VI) (incisos I, II e III, art. 20 da LRF)","128,706,029.47"
Ministério Público do Estado do Tocantins,17,TO,Ministério Público,1515126,"LIMITE DE ALERTA (VIII) = (0,90 x VI) (inciso II do §1º do art. 59 da LRF)","115,835,426.52"
Ministério Público do Estado do Tocantins,17,TO,Ministério Público,1515126,DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b),"117,569,130.98"
